season,match_id,round_number,round,round_name,finals_flag,date,venue,home_team,away_team,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score
2017,5031,1,Round 1,Round 1,0,2017-03-25,SCG,Sydney,Port Adelaide,12,10,82,17,8,110
2017,5032,1,Round 1,Round 1,0,2017-03-25,MCG,Essendon,Hawthorn,17,14,116,12,19,91
2017,5033,1,Round 1,Round 1,0,2017-03-25,Carrara Stadium,Gold Coast,Brisbane,14,12,96,15,8,98
2017,5034,1,Round 1,Round 1,0,2017-03-26,Docklands Stadium,North Melbourne,West Coast,13,15,93,21,10,136
2017,5035,1,Round 1,Round 1,0,2017-03-26,Adelaide Oval,Adelaide,GWS,22,15,147,14,7,91
2017,5036,1,Round 1,Round 1,0,2017-03-26,Subiaco Oval,Fremantle,Geelong,10,13,73,18,7,115
2017,5037,2,Round 2,Round 2,0,2017-03-30,MCG,Richmond,Collingwood,14,15,99,11,14,80
2017,5038,2,Round 2,Round 2,0,2017-03-31,Docklands Stadium,Western Bulldogs,Sydney,16,14,110,13,9,87
2017,5039,2,Round 2,Round 2,0,2017-04-01,MCG,Hawthorn,Adelaide,13,11,89,16,17,113
2017,5040,2,Round 2,Round 2,0,2017-04-01,Sydney Showground Stadium,GWS,Gold Coast,24,16,160,8,10,58
2017,5041,2,Round 2,Round 2,0,2017-04-01,Gabba,Brisbane,Essendon,12,12,84,17,9,111
2017,5042,2,Round 2,Round 2,0,2017-04-01,Subiaco Oval,West Coast,St Kilda,18,8,116,13,19,97
2017,5043,2,Round 2,Round 2,0,2017-04-02,Docklands Stadium,Geelong,North Melbourne,17,10,112,17,9,111
2017,5044,2,Round 2,Round 2,0,2017-04-02,MCG,Melbourne,Carlton,13,8,86,9,10,64
2017,5045,2,Round 2,Round 2,0,2017-04-02,Adelaide Oval,Port Adelaide,Fremantle,22,13,145,8,8,56
2017,5046,3,Round 3,Round 3,0,2017-04-07,SCG,Sydney,Collingwood,11,13,79,11,14,80
2017,5047,3,Round 3,Round 3,0,2017-04-08,Bellerive Oval,North Melbourne,GWS,10,7,67,15,19,109
2017,5048,3,Round 3,Round 3,0,2017-04-08,MCG,Richmond,West Coast,11,10,76,8,17,65
2017,5049,3,Round 3,Round 3,0,2017-04-08,Docklands Stadium,Geelong,Melbourne,20,6,126,13,19,97
2017,5050,3,Round 3,Round 3,0,2017-04-08,Subiaco Oval,Fremantle,Western Bulldogs,13,11,89,10,13,73
2017,5051,3,Round 3,Round 3,0,2017-04-08,Adelaide Oval,Port Adelaide,Adelaide,12,11,83,15,10,100
2017,5052,3,Round 3,Round 3,0,2017-04-09,Docklands Stadium,St Kilda,Brisbane,14,23,107,11,10,76
2017,5053,3,Round 3,Round 3,0,2017-04-09,MCG,Carlton,Essendon,7,15,57,6,6,42
2017,5054,3,Round 3,Round 3,0,2017-04-09,Carrara Stadium,Gold Coast,Hawthorn,21,13,139,7,11,53
2017,5055,4,Round 4,Round 4,0,2017-04-13,Subiaco Oval,West Coast,Sydney,13,13,91,10,5,65
2017,5056,4,Round 4,Round 4,0,2017-04-14,Docklands Stadium,North Melbourne,Western Bulldogs,12,14,86,12,17,89
2017,5057,4,Round 4,Round 4,0,2017-04-15,MCG,Melbourne,Fremantle,15,14,104,16,10,106
2017,5058,4,Round 4,Round 4,0,2017-04-15,Manuka Oval,GWS,Port Adelaide,16,16,112,11,15,81
2017,5059,4,Round 4,Round 4,0,2017-04-15,Docklands Stadium,Carlton,Gold Coast,12,10,82,17,6,108
2017,5060,4,Round 4,Round 4,0,2017-04-15,Adelaide Oval,Adelaide,Essendon,24,9,153,13,10,88
2017,5061,4,Round 4,Round 4,0,2017-04-16,Docklands Stadium,Collingwood,St Kilda,7,13,55,9,15,69
2017,5062,4,Round 4,Round 4,0,2017-04-16,Gabba,Brisbane,Richmond,10,7,67,17,17,119
2017,5063,4,Round 4,Round 4,0,2017-04-17,MCG,Hawthorn,Geelong,6,12,48,20,14,134
2017,5064,5,Round 5,Round 5,0,2017-04-21,Adelaide Oval,Port Adelaide,Carlton,20,17,137,6,11,47
2017,5065,5,Round 5,Round 5,0,2017-04-22,Docklands Stadium,Western Bulldogs,Brisbane,17,20,122,14,6,90
2017,5066,5,Round 5,Round 5,0,2017-04-22,Carrara Stadium,Gold Coast,Adelaide,13,8,86,23,15,153
2017,5067,5,Round 5,Round 5,0,2017-04-22,SCG,Sydney,GWS,9,9,63,15,15,105
2017,5068,5,Round 5,Round 5,0,2017-04-22,Subiaco Oval,Fremantle,North Melbourne,9,13,67,9,8,62
2017,5069,5,Round 5,Round 5,0,2017-04-23,Docklands Stadium,St Kilda,Geelong,13,10,88,19,12,126
2017,5070,5,Round 5,Round 5,0,2017-04-23,MCG,Hawthorn,West Coast,19,11,125,11,9,75
2017,5071,5,Round 5,Round 5,0,2017-04-24,MCG,Richmond,Melbourne,12,16,88,11,9,75
2017,5072,5,Round 5,Round 5,0,2017-04-25,MCG,Essendon,Collingwood,15,10,100,11,16,82
2017,5073,6,Round 6,Round 6,0,2017-04-28,Manuka Oval,GWS,Western Bulldogs,11,9,75,9,19,73
2017,5074,6,Round 6,Round 6,0,2017-04-29,York Park,Hawthorn,St Kilda,8,7,55,19,16,130
2017,5075,6,Round 6,Round 6,0,2017-04-29,MCG,Carlton,Sydney,15,7,97,11,12,78
2017,5076,6,Round 6,Round 6,0,2017-04-29,Gabba,Brisbane,Port Adelaide,10,7,67,22,18,150
2017,5077,6,Round 6,Round 6,0,2017-04-29,Docklands Stadium,North Melbourne,Gold Coast,16,11,107,14,10,94
2017,5078,6,Round 6,Round 6,0,2017-04-29,Subiaco Oval,West Coast,Fremantle,16,7,103,9,8,62
2017,5079,6,Round 6,Round 6,0,2017-04-30,Docklands Stadium,Essendon,Melbourne,10,14,74,17,10,112
2017,5080,6,Round 6,Round 6,0,2017-04-30,MCG,Geelong,Collingwood,11,12,78,15,17,107
2017,5081,6,Round 6,Round 6,0,2017-04-30,Adelaide Oval,Adelaide,Richmond,21,14,140,10,4,64
2017,5082,7,Round 7,Round 7,0,2017-05-05,Docklands Stadium,St Kilda,GWS,16,12,108,12,13,85
2017,5083,7,Round 7,Round 7,0,2017-05-06,Bellerive Oval,North Melbourne,Adelaide,22,13,145,13,8,86
2017,5084,7,Round 7,Round 7,0,2017-05-06,MCG,Collingwood,Carlton,8,8,56,12,7,79
2017,5085,7,Round 7,Round 7,0,2017-05-06,Adelaide Oval,Port Adelaide,West Coast,12,15,87,15,7,97
2017,5086,7,Round 7,Round 7,0,2017-05-06,Carrara Stadium,Gold Coast,Geelong,18,16,124,15,9,99
2017,5087,7,Round 7,Round 7,0,2017-05-06,Docklands Stadium,Western Bulldogs,Richmond,11,14,80,11,9,75
2017,5088,7,Round 7,Round 7,0,2017-05-07,SCG,Sydney,Brisbane,20,15,135,12,9,81
2017,5089,7,Round 7,Round 7,0,2017-05-07,MCG,Melbourne,Hawthorn,14,7,91,14,10,94
2017,5090,7,Round 7,Round 7,0,2017-05-07,Subiaco Oval,Fremantle,Essendon,17,14,116,11,13,79
2017,5091,8,Round 8,Round 8,0,2017-05-12,Subiaco Oval,West Coast,Western Bulldogs,9,15,69,8,13,61
2017,5092,8,Round 8,Round 8,0,2017-05-13,York Park,Hawthorn,Brisbane,17,11,113,11,9,75
2017,5093,8,Round 8,Round 8,0,2017-05-13,Docklands Stadium,St Kilda,Carlton,12,13,85,10,6,66
2017,5094,8,Round 8,Round 8,0,2017-05-13,Sydney Showground Stadium,GWS,Collingwood,15,12,102,15,9,99
2017,5095,8,Round 8,Round 8,0,2017-05-13,MCG,Essendon,Geelong,17,8,110,13,15,93
2017,5096,8,Round 8,Round 8,0,2017-05-13,Adelaide Oval,Adelaide,Melbourne,9,12,66,17,5,107
2017,5097,8,Round 8,Round 8,0,2017-05-14,MCG,Richmond,Fremantle,10,10,70,10,12,72
2017,5098,8,Round 8,Round 8,0,2017-05-14,Jiangwan Stadium,Gold Coast,Port Adelaide,4,14,38,16,14,110
2017,5099,8,Round 8,Round 8,0,2017-05-14,Docklands Stadium,North Melbourne,Sydney,11,12,78,18,12,120
2017,5100,9,Round 9,Round 9,0,2017-05-19,Kardinia Park,Geelong,Western Bulldogs,16,8,104,12,9,81
2017,5101,9,Round 9,Round 9,0,2017-05-20,Docklands Stadium,St Kilda,Sydney,10,8,68,18,10,118
2017,5102,9,Round 9,Round 9,0,2017-05-20,Sydney Showground Stadium,GWS,Richmond,11,12,78,10,15,75
2017,5103,9,Round 9,Round 9,0,2017-05-20,Gabba,Brisbane,Adelaide,7,18,60,21,14,140
2017,5104,9,Round 9,Round 9,0,2017-05-20,MCG,Collingwood,Hawthorn,13,12,90,11,6,72
2017,5105,9,Round 9,Round 9,0,2017-05-21,Docklands Stadium,Essendon,West Coast,19,11,125,8,16,64
2017,5106,9,Round 9,Round 9,0,2017-05-21,MCG,Melbourne,North Melbourne,13,12,90,15,14,104
2017,5107,9,Round 9,Round 9,0,2017-05-21,Subiaco Oval,Fremantle,Carlton,13,8,86,7,9,51
2017,5108,10,Round 10,Round 10,0,2017-05-25,Kardinia Park,Geelong,Port Adelaide,11,15,81,11,13,79
2017,5109,10,Round 10,Round 10,0,2017-05-26,SCG,Sydney,Hawthorn,11,9,75,12,9,81
2017,5110,10,Round 10,Round 10,0,2017-05-27,Docklands Stadium,Western Bulldogs,St Kilda,13,12,90,7,8,50
2017,5111,10,Round 10,Round 10,0,2017-05-27,Traeger Park,Melbourne,Gold Coast,18,14,122,13,9,87
2017,5112,10,Round 10,Round 10,0,2017-05-27,MCG,Richmond,Essendon,11,15,81,10,6,66
2017,5113,10,Round 10,Round 10,0,2017-05-27,Adelaide Oval,Adelaide,Fremantle,20,23,143,6,7,43
2017,5114,10,Round 10,Round 10,0,2017-05-28,MCG,Collingwood,Brisbane,18,21,129,13,6,84
2017,5115,10,Round 10,Round 10,0,2017-05-28,Docklands Stadium,Carlton,North Melbourne,15,6,96,17,11,113
2017,5116,10,Round 10,Round 10,0,2017-05-28,Subiaco Oval,West Coast,GWS,14,6,90,14,14,98
2017,5117,11,Round 11,Round 11,0,2017-06-01,Adelaide Oval,Port Adelaide,Hawthorn,13,20,98,7,5,47
2017,5118,11,Round 11,Round 11,0,2017-06-02,Kardinia Park,Geelong,Adelaide,13,18,96,10,14,74
2017,5119,11,Round 11,Round 11,0,2017-06-03,Carrara Stadium,Gold Coast,West Coast,11,14,80,11,11,77
2017,5120,11,Round 11,Round 11,0,2017-06-03,Sydney Showground Stadium,GWS,Essendon,18,9,117,15,11,101
2017,5121,11,Round 11,Round 11,0,2017-06-03,Docklands Stadium,North Melbourne,Richmond,9,12,66,14,17,101
2017,5122,11,Round 11,Round 11,0,2017-06-04,Subiaco Oval,Fremantle,Collingwood,12,13,85,15,15,105
2017,5123,12,Round 12,Round 12,0,2017-06-08,SCG,Sydney,Western Bulldogs,12,16,88,6,6,42
2017,5124,12,Round 12,Round 12,0,2017-06-09,Adelaide Oval,Adelaide,St Kilda,16,15,111,7,12,54
2017,5125,12,Round 12,Round 12,0,2017-06-10,MCG,Hawthorn,Gold Coast,12,7,79,13,17,95
2017,5126,12,Round 12,Round 12,0,2017-06-10,Gabba,Brisbane,Fremantle,18,13,121,9,10,64
2017,5127,12,Round 12,Round 12,0,2017-06-10,Docklands Stadium,Essendon,Port Adelaide,19,17,131,8,13,61
2017,5128,12,Round 12,Round 12,0,2017-06-11,Docklands Stadium,Carlton,GWS,10,11,71,9,16,70
2017,5129,12,Round 12,Round 12,0,2017-06-12,MCG,Melbourne,Collingwood,15,14,104,15,10,100
2017,5130,13,Round 13,Round 13,0,2017-06-15,Subiaco Oval,West Coast,Geelong,11,17,83,10,10,70
2017,5131,13,Round 13,Round 13,0,2017-06-16,Docklands Stadium,North Melbourne,St Kilda,10,12,72,12,17,89
2017,5132,13,Round 13,Round 13,0,2017-06-17,MCG,Richmond,Sydney,10,11,71,12,8,80
2017,5133,13,Round 13,Round 13,0,2017-06-17,Adelaide Oval,Port Adelaide,Brisbane,18,13,121,12,9,81
2017,5134,13,Round 13,Round 13,0,2017-06-17,Carrara Stadium,Gold Coast,Carlton,11,7,73,12,11,83
2017,5135,13,Round 13,Round 13,0,2017-06-18,Docklands Stadium,Western Bulldogs,Melbourne,8,8,56,17,11,113
2017,5136,14,Round 14,Round 14,0,2017-06-22,Adelaide Oval,Adelaide,Hawthorn,12,10,82,14,12,96
2017,5137,14,Round 14,Round 14,0,2017-06-23,SCG,Sydney,Essendon,11,20,86,12,13,85
2017,5138,14,Round 14,Round 14,0,2017-06-24,MCG,Collingwood,Port Adelaide,9,8,62,13,15,93
2017,5139,14,Round 14,Round 14,0,2017-06-24,Gabba,Brisbane,GWS,12,14,86,22,14,146
2017,5140,14,Round 14,Round 14,0,2017-06-24,Docklands Stadium,Western Bulldogs,North Melbourne,15,17,107,16,10,106
2017,5141,14,Round 14,Round 14,0,2017-06-24,Subiaco Oval,West Coast,Melbourne,14,12,96,15,9,99
2017,5142,14,Round 14,Round 14,0,2017-06-25,Kardinia Park,Geelong,Fremantle,10,14,74,11,6,72
2017,5143,14,Round 14,Round 14,0,2017-06-25,MCG,Richmond,Carlton,11,18,84,8,10,58
2017,5144,14,Round 14,Round 14,0,2017-06-25,Docklands Stadium,St Kilda,Gold Coast,14,19,103,10,12,72
2017,5145,15,Round 15,Round 15,0,2017-06-30,MCG,Melbourne,Sydney,7,8,50,11,19,85
2017,5146,15,Round 15,Round 15,0,2017-07-01,Docklands Stadium,Western Bulldogs,West Coast,11,14,80,12,15,87
2017,5147,15,Round 15,Round 15,0,2017-07-01,MCG,Carlton,Adelaide,12,5,77,13,11,89
2017,5148,15,Round 15,Round 15,0,2017-07-01,Carrara Stadium,Gold Coast,North Melbourne,18,10,118,14,15,99
2017,5149,15,Round 15,Round 15,0,2017-07-01,Sydney Showground Stadium,GWS,Geelong,10,8,68,10,8,68
2017,5150,15,Round 15,Round 15,0,2017-07-01,Adelaide Oval,Port Adelaide,Richmond,8,15,63,11,10,76
2017,5151,15,Round 15,Round 15,0,2017-07-02,Docklands Stadium,Essendon,Brisbane,11,16,82,13,12,90
2017,5152,15,Round 15,Round 15,0,2017-07-02,MCG,Hawthorn,Collingwood,18,10,118,14,10,94
2017,5153,15,Round 15,Round 15,0,2017-07-02,Subiaco Oval,Fremantle,St Kilda,12,8,80,12,17,89
2017,5154,16,Round 16,Round 16,0,2017-07-07,Adelaide Oval,Adelaide,Western Bulldogs,16,8,104,5,15,45
2017,5155,16,Round 16,Round 16,0,2017-07-08,York Park,Hawthorn,GWS,14,13,97,15,7,97
2017,5156,16,Round 16,Round 16,0,2017-07-08,MCG,Collingwood,Essendon,12,8,80,18,9,117
2017,5157,16,Round 16,Round 16,0,2017-07-08,SCG,Sydney,Gold Coast,17,16,118,7,9,51
2017,5158,16,Round 16,Round 16,0,2017-07-08,Gabba,Brisbane,Geelong,11,12,78,25,13,163
2017,5159,16,Round 16,Round 16,0,2017-07-08,Docklands Stadium,St Kilda,Richmond,21,12,138,10,11,71
2017,5160,16,Round 16,Round 16,0,2017-07-09,Docklands Stadium,North Melbourne,Fremantle,12,10,82,13,8,86
2017,5161,16,Round 16,Round 16,0,2017-07-09,MCG,Carlton,Melbourne,12,10,82,14,6,90
2017,5162,16,Round 16,Round 16,0,2017-07-09,Subiaco Oval,West Coast,Port Adelaide,13,10,88,18,12,120
2017,5163,17,Round 17,Round 17,0,2017-07-14,Docklands Stadium,St Kilda,Essendon,7,15,57,17,16,118
2017,5164,17,Round 17,Round 17,0,2017-07-15,MCG,Geelong,Hawthorn,13,10,88,12,13,85
2017,5165,17,Round 17,Round 17,0,2017-07-15,Adelaide Oval,Port Adelaide,North Melbourne,19,13,127,8,9,57
2017,5166,17,Round 17,Round 17,0,2017-07-15,Carrara Stadium,Gold Coast,Collingwood,13,10,88,15,13,103
2017,5167,17,Round 17,Round 17,0,2017-07-15,Sydney Showground Stadium,GWS,Sydney,12,11,83,14,12,96
2017,5168,17,Round 17,Round 17,0,2017-07-15,Marrara Oval,Melbourne,Adelaide,10,10,70,17,14,116
2017,5169,17,Round 17,Round 17,0,2017-07-16,Docklands Stadium,Richmond,Brisbane,16,16,112,12,9,81
2017,5170,17,Round 17,Round 17,0,2017-07-16,MCG,Carlton,Western Bulldogs,9,8,62,12,10,82
2017,5171,17,Round 17,Round 17,0,2017-07-16,Subiaco Oval,Fremantle,West Coast,5,14,44,11,8,74
2017,5172,18,Round 18,Round 18,0,2017-07-21,Adelaide Oval,Adelaide,Geelong,13,13,91,10,10,70
2017,5173,18,Round 18,Round 18,0,2017-07-22,Docklands Stadium,Essendon,North Melbourne,20,12,132,16,9,105
2017,5174,18,Round 18,Round 18,0,2017-07-22,MCG,Melbourne,Port Adelaide,13,10,88,9,11,65
2017,5175,18,Round 18,Round 18,0,2017-07-22,Cazaly's Stadium,Western Bulldogs,Gold Coast,16,14,110,8,8,56
2017,5176,18,Round 18,Round 18,0,2017-07-22,SCG,Sydney,St Kilda,14,17,101,9,5,59
2017,5177,18,Round 18,Round 18,0,2017-07-22,Subiaco Oval,Fremantle,Hawthorn,7,6,48,15,10,100
2017,5178,18,Round 18,Round 18,0,2017-07-23,MCG,Richmond,GWS,9,10,64,6,9,45
2017,5179,18,Round 18,Round 18,0,2017-07-23,Docklands Stadium,Collingwood,West Coast,13,15,93,13,7,85
2017,5180,18,Round 18,Round 18,0,2017-07-23,Gabba,Brisbane,Carlton,17,10,112,11,16,82
2017,5181,19,Round 19,Round 19,0,2017-07-28,MCG,Hawthorn,Sydney,10,12,72,9,12,66
2017,5182,19,Round 19,Round 19,0,2017-07-29,Bellerive Oval,North Melbourne,Melbourne,11,10,76,10,12,72
2017,5183,19,Round 19,Round 19,0,2017-07-29,Sydney Showground Stadium,GWS,Fremantle,13,20,98,13,8,86
2017,5184,19,Round 19,Round 19,0,2017-07-29,Adelaide Oval,Port Adelaide,St Kilda,9,9,63,8,13,61
2017,5185,19,Round 19,Round 19,0,2017-07-29,Docklands Stadium,Carlton,Geelong,8,10,58,18,15,123
2017,5186,19,Round 19,Round 19,0,2017-07-29,Carrara Stadium,Gold Coast,Richmond,10,5,65,14,14,98
2017,5187,19,Round 19,Round 19,0,2017-07-30,Docklands Stadium,Western Bulldogs,Essendon,19,13,127,13,19,97
2017,5188,19,Round 19,Round 19,0,2017-07-30,MCG,Collingwood,Adelaide,15,13,103,16,7,103
2017,5189,19,Round 19,Round 19,0,2017-07-30,Subiaco Oval,West Coast,Brisbane,17,11,113,6,9,45
2017,5190,20,Round 20,Round 20,0,2017-08-04,Kardinia Park,Geelong,Sydney,8,13,61,16,11,107
2017,5191,20,Round 20,Round 20,0,2017-08-05,Manuka Oval,GWS,Melbourne,14,13,97,10,2,62
2017,5192,20,Round 20,Round 20,0,2017-08-05,MCG,Essendon,Carlton,11,18,84,11,10,76
2017,5193,20,Round 20,Round 20,0,2017-08-05,Gabba,Brisbane,Western Bulldogs,13,11,89,14,19,103
2017,5194,20,Round 20,Round 20,0,2017-08-05,Docklands Stadium,North Melbourne,Collingwood,7,15,57,16,15,111
2017,5195,20,Round 20,Round 20,0,2017-08-05,Subiaco Oval,Fremantle,Gold Coast,12,18,90,10,7,67
2017,5196,20,Round 20,Round 20,0,2017-08-06,Docklands Stadium,St Kilda,West Coast,15,13,103,14,11,95
2017,5197,20,Round 20,Round 20,0,2017-08-06,MCG,Richmond,Hawthorn,13,15,93,9,10,64
2017,5198,20,Round 20,Round 20,0,2017-08-06,Adelaide Oval,Adelaide,Port Adelaide,18,22,130,7,4,46
2017,5199,21,Round 21,Round 21,0,2017-08-11,Docklands Stadium,Western Bulldogs,GWS,7,15,57,16,9,105
2017,5200,21,Round 21,Round 21,0,2017-08-12,SCG,Sydney,Fremantle,22,11,143,5,9,39
2017,5201,21,Round 21,Round 21,0,2017-08-12,Kardinia Park,Geelong,Richmond,11,14,80,9,12,66
2017,5202,21,Round 21,Round 21,0,2017-08-12,Gabba,Brisbane,Gold Coast,22,10,142,12,12,84
2017,5203,21,Round 21,Round 21,0,2017-08-12,Docklands Stadium,Essendon,Adelaide,12,8,80,18,15,123
2017,5204,21,Round 21,Round 21,0,2017-08-12,Subiaco Oval,West Coast,Carlton,15,10,100,12,11,83
2017,5205,21,Round 21,Round 21,0,2017-08-13,MCG,Melbourne,St Kilda,14,12,96,10,12,72
2017,5206,21,Round 21,Round 21,0,2017-08-13,York Park,Hawthorn,North Melbourne,18,8,116,14,5,89
2017,5207,21,Round 21,Round 21,0,2017-08-13,Adelaide Oval,Port Adelaide,Collingwood,14,14,98,10,11,71
2017,5208,22,Round 22,Round 22,0,2017-08-18,Adelaide Oval,Adelaide,Sydney,11,14,80,13,5,83
2017,5209,22,Round 22,Round 22,0,2017-08-19,Eureka Stadium,Western Bulldogs,Port Adelaide,11,13,79,14,12,96
2017,5210,22,Round 22,Round 22,0,2017-08-19,MCG,Collingwood,Geelong,9,5,59,10,10,70
2017,5211,22,Round 22,Round 22,0,2017-08-19,Sydney Showground Stadium,GWS,West Coast,12,9,81,9,6,60
2017,5212,22,Round 22,Round 22,0,2017-08-19,Docklands Stadium,Carlton,Hawthorn,12,5,77,10,10,70
2017,5213,22,Round 22,Round 22,0,2017-08-19,Carrara Stadium,Gold Coast,Essendon,9,3,57,12,18,90
2017,5214,22,Round 22,Round 22,0,2017-08-20,MCG,Melbourne,Brisbane,16,8,104,14,7,91
2017,5215,22,Round 22,Round 22,0,2017-08-20,Docklands Stadium,St Kilda,North Melbourne,18,19,127,12,6,78
2017,5216,22,Round 22,Round 22,0,2017-08-20,Subiaco Oval,Fremantle,Richmond,7,9,51,25,5,155
2017,5217,23,Round 23,Round 23,0,2017-08-25,Docklands Stadium,Hawthorn,Western Bulldogs,15,9,99,13,12,90
2017,5218,23,Round 23,Round 23,0,2017-08-26,MCG,Collingwood,Melbourne,14,15,99,12,11,83
2017,5219,23,Round 23,Round 23,0,2017-08-26,Gabba,Brisbane,North Melbourne,11,13,79,19,16,130
2017,5220,23,Round 23,Round 23,0,2017-08-26,SCG,Sydney,Carlton,21,12,138,8,9,57
2017,5221,23,Round 23,Round 23,0,2017-08-26,Kardinia Park,Geelong,GWS,15,13,103,8,11,59
2017,5222,23,Round 23,Round 23,0,2017-08-26,Adelaide Oval,Port Adelaide,Gold Coast,20,15,135,3,2,20
2017,5223,23,Round 23,Round 23,0,2017-08-27,Docklands Stadium,Essendon,Fremantle,16,11,107,14,8,92
2017,5224,23,Round 23,Round 23,0,2017-08-27,MCG,Richmond,St Kilda,19,8,122,12,9,81
2017,5225,23,Round 23,Round 23,0,2017-08-27,Subiaco Oval,West Coast,Adelaide,15,10,100,10,11,71
2017,5226,24,Round 24,Finals Week 1,1,2017-09-07,Adelaide Oval,Adelaide,GWS,12,12,84,6,12,48
2017,5227,24,Round 24,Finals Week 1,1,2017-09-08,MCG,Geelong,Richmond,5,10,40,13,13,91
2017,5228,24,Round 24,Finals Week 1,1,2017-09-09,SCG,Sydney,Essendon,19,7,121,8,8,56
2017,5229,24,Round 24,Finals Week 1,1,2017-09-09,Adelaide Oval,Port Adelaide,West Coast,10,16,76,12,6,78
2017,5230,25,Round 25,Semi-Finals,1,2017-09-15,MCG,Geelong,Sydney,15,8,98,5,9,39
2017,5231,25,Round 25,Semi-Finals,1,2017-09-16,Sydney Showground Stadium,GWS,West Coast,19,11,125,9,4,58
2017,5232,26,Round 26,Preliminary Finals,1,2017-09-22,Adelaide Oval,Adelaide,Geelong,21,10,136,10,15,75
2017,5233,26,Round 26,Preliminary Finals,1,2017-09-23,MCG,Richmond,GWS,15,13,103,9,13,67
2017,5234,27,Round 27,Grand Final,1,2017-09-30,MCG,Adelaide,Richmond,8,12,60,16,12,108
2018,5235,1,Round 1,Round 1,0,2018-03-22,MCG,Richmond,Carlton,17,19,121,15,5,95
2018,5236,1,Round 1,Round 1,0,2018-03-23,Docklands Stadium,Essendon,Adelaide,14,15,99,12,15,87
2018,5237,1,Round 1,Round 1,0,2018-03-24,Docklands Stadium,St Kilda,Brisbane,16,11,107,12,10,82
2018,5238,1,Round 1,Round 1,0,2018-03-24,Adelaide Oval,Port Adelaide,Fremantle,16,14,110,9,6,60
2018,5239,1,Round 1,Round 1,0,2018-03-24,Cazaly's Stadium,Gold Coast,North Melbourne,7,13,55,5,9,39
2018,5240,1,Round 1,Round 1,0,2018-03-24,MCG,Hawthorn,Collingwood,15,11,101,9,13,67
2018,5241,1,Round 1,Round 1,0,2018-03-25,Manuka Oval,GWS,Western Bulldogs,20,13,133,7,9,51
2018,5242,1,Round 1,Round 1,0,2018-03-25,MCG,Melbourne,Geelong,13,16,94,14,13,97
2018,5243,1,Round 1,Round 1,0,2018-03-25,Perth Stadium,West Coast,Sydney,13,8,86,18,7,115
2018,5244,2,Round 2,Round 2,0,2018-03-29,Adelaide Oval,Adelaide,Richmond,18,10,118,12,10,82
2018,5245,2,Round 2,Round 2,0,2018-03-30,Docklands Stadium,North Melbourne,St Kilda,13,17,95,5,13,43
2018,5246,2,Round 2,Round 2,0,2018-03-31,Docklands Stadium,Carlton,Gold Coast,9,13,67,15,11,101
2018,5247,2,Round 2,Round 2,0,2018-03-31,MCG,Collingwood,GWS,12,7,79,15,5,95
2018,5248,2,Round 2,Round 2,0,2018-03-31,Gabba,Brisbane,Melbourne,10,14,74,14,16,100
2018,5249,2,Round 2,Round 2,0,2018-03-31,Perth Stadium,Fremantle,Essendon,16,10,106,14,6,90
2018,5250,2,Round 2,Round 2,0,2018-04-01,Docklands Stadium,Western Bulldogs,West Coast,9,16,70,18,13,121
2018,5251,2,Round 2,Round 2,0,2018-04-01,SCG,Sydney,Port Adelaide,10,11,71,14,10,94
2018,5252,2,Round 2,Round 2,0,2018-04-02,MCG,Geelong,Hawthorn,18,9,117,17,16,118
2018,5253,3,Round 3,Round 3,0,2018-04-06,MCG,Carlton,Collingwood,11,10,76,16,4,100
2018,5254,3,Round 3,Round 3,0,2018-04-07,Adelaide Oval,Port Adelaide,Brisbane,14,13,97,14,8,92
2018,5255,3,Round 3,Round 3,0,2018-04-07,MCG,Melbourne,North Melbourne,18,15,123,13,8,86
2018,5256,3,Round 3,Round 3,0,2018-04-07,Perth Stadium,Gold Coast,Fremantle,10,8,68,13,18,96
2018,5257,3,Round 3,Round 3,0,2018-04-07,Docklands Stadium,St Kilda,Adelaide,7,13,55,15,14,104
2018,5258,3,Round 3,Round 3,0,2018-04-07,SCG,Sydney,GWS,16,7,103,12,15,87
2018,5259,3,Round 3,Round 3,0,2018-04-08,MCG,Richmond,Hawthorn,15,12,102,13,11,89
2018,5260,3,Round 3,Round 3,0,2018-04-08,Docklands Stadium,Western Bulldogs,Essendon,14,20,104,12,11,83
2018,5261,3,Round 3,Round 3,0,2018-04-08,Perth Stadium,West Coast,Geelong,14,11,95,11,14,80
2018,5262,4,Round 4,Round 4,0,2018-04-13,Adelaide Oval,Adelaide,Collingwood,9,4,58,16,10,106
2018,5263,4,Round 4,Round 4,0,2018-04-14,Manuka Oval,GWS,Fremantle,11,16,82,7,9,51
2018,5264,4,Round 4,Round 4,0,2018-04-14,MCG,Richmond,Brisbane,16,14,110,2,5,17
2018,5265,4,Round 4,Round 4,0,2018-04-14,Docklands Stadium,Western Bulldogs,Sydney,11,13,79,13,8,86
2018,5266,4,Round 4,Round 4,0,2018-04-14,Bellerive Oval,North Melbourne,Carlton,18,8,116,4,6,30
2018,5267,4,Round 4,Round 4,0,2018-04-14,Perth Stadium,West Coast,Gold Coast,21,13,139,9,5,59
2018,5268,4,Round 4,Round 4,0,2018-04-15,Docklands Stadium,Essendon,Port Adelaide,16,10,106,12,12,84
